code_ligne,nom_ligne,sens,vers,couleur,code_arret,nom_arret,refs
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1010,Agora,268519181
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1095,Aguado,268519177
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1305,Aristide BRIAND,268519211
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1314,Avenue du Lac,268519185
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1325,Bois Briard,268519186
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1389,Bois Clairs,268519206
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1345,Cimetiere,268519189
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1201,College Paul Eluard,268519201
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1559,Coquelicots,268519212
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1369,Donjon,268519208
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1375,Edouard Branly,268519188
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1462,Eperon,268519205
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1105,Evry Courcouronnes Centre RER,268519182
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1636,Gare du Bras de Fer RER,268519174
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,2267,Gare RER,268519169
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,2259,Général de Gaulle,268519171
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1397,Gustave Courbet,268519170
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1371,Guy Môquet,268519207
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1560,Hôpital manhès,268519197
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1424,Joliot - Curie,268519204
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1076,La Garenne,268519187
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1503,La Mare aux Moules,268519194
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1580,La Tour,268519213
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1356,Les Closeaux St Spire,268519195
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1056,Les Estudines,268519184
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1034,Les Galants Courts,268519179
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1004,Les Miroirs,268519180
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1124,Les Quinconges,268519193
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1126,Les Remises,268519192
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1487,Louis Bourdet,268519190
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1491,Louis Tostain,268519210
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1207,Mairie,268519198
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1197,Marche,268519209
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1121,Marinière Lycée,268519191
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1064,Monseigneur Roméro,268519183
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1091,Pasteur,268519175
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1199,Pierre Mendès-France,268519202
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1531,Piscine,268519200
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1047,Préfecture,268519178
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1205,Rond-Point de Fleury,268519199
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1019,Rond-Point Hopit,268519173
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1099,Saint-Exupéry,268519176
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1195,Saint Hubert,268519203
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,2255,Strathkelvin,268519172
401,401,A,Saint-Michel-sur-Orge Rue Berlioz,13395711,1595,Z.I. des Ciroliers,268519196
401,401,R,Corbeil-Essonnes Gare RER,13395711,1007,Agora,268552226
401,401,R,Corbeil-Essonnes Gare RER,13395711,1094,Aguado,268552230
401,401,R,Corbeil-Essonnes Gare RER,13395711,1304,Aristide BRIAND,268552196
401,401,R,Corbeil-Essonnes Gare RER,13395711,1315,Avenue du Lac,268552222
401,401,R,Corbeil-Essonnes Gare RER,13395711,1326,Bois Briard,268552221
401,401,R,Corbeil-Essonnes Gare RER,13395711,1388,Bois Clairs,268552201
401,401,R,Corbeil-Essonnes Gare RER,13395711,1344,Cimetiere,268552218
401,401,R,Corbeil-Essonnes Gare RER,13395711,1200,College Paul Eluard,268552206
401,401,R,Corbeil-Essonnes Gare RER,13395711,1186,Coquelicots,268552195
401,401,R,Corbeil-Essonnes Gare RER,13395711,1144,Donjon,268552199
401,401,R,Corbeil-Essonnes Gare RER,13395711,1374,Edouard Branly,268552219
401,401,R,Corbeil-Essonnes Gare RER,13395711,1461,Eperon,268552202
401,401,R,Corbeil-Essonnes Gare RER,13395711,1143,Evry Courcouronnes Centre RER,268552225
401,401,R,Corbeil-Essonnes Gare RER,13395711,1072,Gare du Bras de Fer RER,268552233
401,401,R,Corbeil-Essonnes Gare RER,13395711,2256,Général de Gaulle,268552236
401,401,R,Corbeil-Essonnes Gare RER,13395711,1396,Gustave Courbet,268552237
401,401,R,Corbeil-Essonnes Gare RER,13395711,1370,Guy Moquet,268552200
401,401,R,Corbeil-Essonnes Gare RER,13395711,1561,Hôpital manhès,268552210
401,401,R,Corbeil-Essonnes Gare RER,13395711,1423,Joliot - Curie,268552203
401,401,R,Corbeil-Essonnes Gare RER,13395711,1075,La Garenne,268552220
401,401,R,Corbeil-Essonnes Gare RER,13395711,1502,La Mare aux Moules,268552213
401,401,R,Corbeil-Essonnes Gare RER,13395711,1579,La Tour,268552194
401,401,R,Corbeil-Essonnes Gare RER,13395711,1355,Les Closeaux St Spire,268552212
401,401,R,Corbeil-Essonnes Gare RER,13395711,1055,Les Estudines,268552223
401,401,R,Corbeil-Essonnes Gare RER,13395711,1033,Les Galants Courts,268552228
401,401,R,Corbeil-Essonnes Gare RER,13395711,1003,Les Miroirs,268552227
401,401,R,Corbeil-Essonnes Gare RER,13395711,1123,Les Quinconges,268552214
401,401,R,Corbeil-Essonnes Gare RER,13395711,1125,Les Remises,268552215
401,401,R,Corbeil-Essonnes Gare RER,13395711,1486,Louis Bourdet,268552217
401,401,R,Corbeil-Essonnes Gare RER,13395711,1490,Louis Tostain,268552197
401,401,R,Corbeil-Essonnes Gare RER,13395711,1206,Mairie,268552209
401,401,R,Corbeil-Essonnes Gare RER,13395711,1196,Marche,268552198
401,401,R,Corbeil-Essonnes Gare RER,13395711,1120,Marinière Lycée,268552216
401,401,R,Corbeil-Essonnes Gare RER,13395711,1065,Monseigneur Roméro,268552224
401,401,R,Corbeil-Essonnes Gare RER,13395711,1090,Pasteur,268552232
401,401,R,Corbeil-Essonnes Gare RER,13395711,1198,Pierre Mendès-France,268552205
401,401,R,Corbeil-Essonnes Gare RER,13395711,1530,Piscine,268552207
401,401,R,Corbeil-Essonnes Gare RER,13395711,1046,Préfecture,268552229
401,401,R,Corbeil-Essonnes Gare RER,13395711,1204,Rond-Point de Fleury,268552208
401,401,R,Corbeil-Essonnes Gare RER,13395711,1020,Rond-Point Hopit,268552234
401,401,R,Corbeil-Essonnes Gare RER,13395711,1187,Rue Berlioz,268552193
401,401,R,Corbeil-Essonnes Gare RER,13395711,1098,Saint-Exupéry,268552231
401,401,R,Corbeil-Essonnes Gare RER,13395711,1194,Saint Hubert,268552204
401,401,R,Corbeil-Essonnes Gare RER,13395711,1568,Strathkelvin,268552235
401,401,R,Corbeil-Essonnes Gare RER,13395711,1596,Z.I. des Ciroliers,268552211
402,402,A,Viry-Châtillon La Treille,16711680,1012,Agora,268575246|268574744
402,402,A,Viry-Châtillon La Treille,16711680,2286,Ambroise Croizat,268574732
402,402,A,Viry-Châtillon La Treille,16711680,1544,Auguste Plat,268575255|268574753
402,402,A,Viry-Châtillon La Treille,16711680,1023,Bois de l'Epine RER,268575253|268574751
402,402,A,Viry-Châtillon La Treille,16711680,1331,Cavignon,268574725
402,402,A,Viry-Châtillon La Treille,16711680,1601,CES Albert Camus,268575258|268574756
402,402,A,Viry-Châtillon La Treille,16711680,1113,Charles Robin,268575234
402,402,A,Viry-Châtillon La Treille,16711680,1127,Evry Courcouronnes Centre RER,268575245|268574743
402,402,A,Viry-Châtillon La Treille,16711680,1069,Gare du Bras de Fer RER,268575238|268574736
402,402,A,Viry-Châtillon La Treille,16711680,2267,Gare RER,268575233
402,402,A,Viry-Châtillon La Treille,16711680,1179,Grigny Centre RER,268575259|268574757
402,402,A,Viry-Châtillon La Treille,16711680,1106,Hopital Sud Fran,268575237|268574735
402,402,A,Viry-Châtillon La Treille,16711680,1646,Jean Jaurès,268575257|268574755
402,402,A,Viry-Châtillon La Treille,16711680,1037,Jean Renoir,268575249|268574747
402,402,A,Viry-Châtillon La Treille,16711680,1081,Jean Rostand,268575243|268574741
402,402,A,Viry-Châtillon La Treille,16711680,1436,La Demi-Lune,268574724
402,402,A,Viry-Châtillon La Treille,16711680,1562,La Ferme Neuve,268575261|268574759
402,402,A,Viry-Châtillon La Treille,16711680,1650,La Mare à Pilatre,268575254|268574752
402,402,A,Viry-Châtillon La Treille,16711680,1177,Le Damier,268575262|268574760
402,402,A,Viry-Châtillon La Treille,16711680,1243,Léon Cassé,268574731
402,402,A,Viry-Châtillon La Treille,16711680,2277,L'Ermitage,268574728
402,402,A,Viry-Châtillon La Treille,16711680,1006,Les Miroirs,268575247|268574745
402,402,A,Viry-Châtillon La Treille,16711680,1049,Lisière des deux Parcs,268575242|268574740
402,402,A,Viry-Châtillon La Treille,16711680,1045,Lycée Georges Brassens,268575250|268574748
402,402,A,Viry-Châtillon La Treille,16711680,1224,Mairie,268574722
402,402,A,Viry-Châtillon La Treille,16711680,1039,Marchais Guesdon,268575252|268574750
402,402,A,Viry-Châtillon La Treille,16711680,1065,Monseigneur Roméro,268575244|268574742
402,402,A,Viry-Châtillon La Treille,16711680,1104,Montagne des Gla,268575235
402,402,A,Viry-Châtillon La Treille,16711680,2281,Montconseil,268574729
402,402,A,Viry-Châtillon La Treille,16711680,1041,Orme à Martin,268575251|268574749
402,402,A,Viry-Châtillon La Treille,16711680,1085,Parc des Loges,268575248|268574746
402,402,A,Viry-Châtillon La Treille,16711680,1214,Place de la Carp,268575264|268574762
402,402,A,Viry-Châtillon La Treille,16711680,1067,Place de la Commune,268575241|268574739
402,402,A,Viry-Châtillon La Treille,16711680,1063,Place Jean Malézieux,268575240|268574738
402,402,A,Viry-Châtillon La Treille,16711680,1212,Plaine Centrale,268575263|268574761
402,402,A,Viry-Châtillon La Treille,16711680,1538,Pressoir Prompt,268574727
402,402,A,Viry-Châtillon La Treille,16711680,1611,RN7 / LISSES,268574733
402,402,A,Viry-Châtillon La Treille,16711680,1569,Rue Departement,268574730
402,402,A,Viry-Châtillon La Treille,16711680,1573,Rue du Chene,268574726
402,402,A,Viry-Châtillon La Treille,16711680,1575,Rue du Puits,268574723
402,402,A,Viry-Châtillon La Treille,16711680,1653,Salvador Allende,268575256|268574754
402,402,A,Viry-Châtillon La Treille,16711680,2269,Tarterets,268575236|268574734
402,402,A,Viry-Châtillon La Treille,16711680,1052,Temps des cerises SNECMA,268575239|268574737
402,402,A,Viry-Châtillon La Treille,16711680,1226,Terminal David Douillet,268574721
402,402,A,Viry-Châtillon La Treille,16711680,1588,Toussaint Louverture,268575260|268574758
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1008,Agora,268609300|268608788
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1303,Ambroise Croizat,268608800
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1545,Auguste Plat,268609291|268608779
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1021,Bois de l'Epine RER,268609293|268608781
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1332,Cavignon,268608807
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1602,CES Albert Camus,268609288|268608776
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1114,Charles Robin,268609312
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1619,Evry Courcouronnes Centre RER,268609301|268608789
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1068,Gare du Bras de Fer RER,268609308|268608796
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1178,Grigny Centre RER,268609287|268608775
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1107,Hopital Sud Fran,268609309|268608797
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1647,Jean Jaurès,268609289|268608777
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1036,Jean Renoir,268609297|268608785
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1080,Jean Rostand,268609303|268608791
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1437,La Demi-Lune,268608808
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1563,La Ferme Neuve,268609285|268608773
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1651,La Mare à Pilatre,268609292|268608780
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1182,La Treille,268609281|268608769
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1176,Le Damier,268609284|268608772
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1242,Léon Cassé,268608801
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,2278,L'Ermitage,268608804
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1005,Les Miroirs,268609299|268608787
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1048,Lisière des deux Parcs,268609304|268608792
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1044,Lycée Georges Brassens,268609296|268608784
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,2268,Mairie,268608810
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1038,Marchais Guesdon,268609294|268608782
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1064,Monseigneur Roméro,268609302|268608790
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1112,Montagne des Gla,268609311
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1652,Montconseil,268608803
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1040,Orme à Martin,268609295|268608783
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1084,Parc des Loges,268609298|268608786
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1215,Place de la Carp,268609282|268608770
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1066,Place de la Commune,268609305|268608793
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1062,Place Jean Malézieux,268609306|268608794
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1213,Plaine Centrale,268609283|268608771
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1539,Pressoir Prompt,268608805
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1612,RN7 / LISSES,268608799
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,2274,Rue Departement,268608802
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1574,Rue du Chene,268608806
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1576,Rue du Puits,268608809
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1654,Salvador Allende,268609290|268608778
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1217,Tarterets,268609310|268608798
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1051,Temps des cerises SNECMA,268609307|268608795
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1226,Terminal David Douillet,268608811
402,402,R,Le Coudray-Montceaux Terminal David Douillet,16711680,1589,Toussaint Louverture,268609286|268608774
403,403,A,Imprimerie Nationale,16750899,1008,Agora,268640276
403,403,A,Imprimerie Nationale,16750899,1095,Aguado,268640269
403,403,A,Imprimerie Nationale,16750899,1103,Allée Clémenceau,268640270
403,403,A,Imprimerie Nationale,16750899,1306,Arnaud Massy,268640297
403,403,A,Imprimerie Nationale,16750899,1314,Avenue du Lac,268640280
403,403,A,Imprimerie Nationale,16750899,1325,Bois Briard,268640281
403,403,A,Imprimerie Nationale,16750899,1210,Bois des Coudraies,268640266
403,403,A,Imprimerie Nationale,16750899,1434,Cimetiere,268640291
403,403,A,Imprimerie Nationale,16750899,1622,Evry Courcouronnes Centre RER,268640277
403,403,A,Imprimerie Nationale,16750899,1624,Evry Val de Seine,268640267
403,403,A,Imprimerie Nationale,16750899,1386,Gabriel Jaillard,268640294
403,403,A,Imprimerie Nationale,16750899,1634,Galignani,268640263
403,403,A,Imprimerie Nationale,16750899,1222,Gerville,268640265
403,403,A,Imprimerie Nationale,16750899,1403,Hippodrome,268640287
403,403,A,Imprimerie Nationale,16750899,1409,Imprimerie Nationale,268640298
403,403,A,Imprimerie Nationale,16750899,1190,Jacques Prevert,268640274
403,403,A,Imprimerie Nationale,16750899,1411,Jean Mermoz,268640283
403,403,A,Imprimerie Nationale,16750899,1422,Joliot - Curie,268640286
403,403,A,Imprimerie Nationale,16750899,1372,L'Ecoute s'il Pleut,268640285
403,403,A,Imprimerie Nationale,16750899,1109,Le Parc,268640272
403,403,A,Imprimerie Nationale,16750899,1025,Les Coccinelles,268640293
403,403,A,Imprimerie Nationale,16750899,1056,Les Estudines,268640279
403,403,A,Imprimerie Nationale,16750899,1469,Les Lilas,268640261
403,403,A,Imprimerie Nationale,16750899,1002,Les Miroirs,268640275
403,403,A,Imprimerie Nationale,16750899,1472,Les Osiers,268640284
403,403,A,Imprimerie Nationale,16750899,1474,Les Petits Bois,268640296
403,403,A,Imprimerie Nationale,16750899,1124,Les Quinconges,268640290
403,403,A,Imprimerie Nationale,16750899,1126,Les Remises,268640289
403,403,A,Imprimerie Nationale,16750899,1482,Les Trois Parts,268640295
403,403,A,Imprimerie Nationale,16750899,1223,Mairie,268640262
403,403,A,Imprimerie Nationale,16750899,1121,Marinière Lycée,268640288
403,403,A,Imprimerie Nationale,16750899,1064,Monseigneur Roméro,268640278
403,403,A,Imprimerie Nationale,16750899,1507,ND République,268640264
403,403,A,Imprimerie Nationale,16750899,1074,Nouveaux Champs,268640273
403,403,A,Imprimerie Nationale,16750899,1111,Rue d'Antin,268640271
403,403,A,Imprimerie Nationale,16750899,1557,Rue des Carrières,268640259
403,403,A,Imprimerie Nationale,16750899,1598,Rue des Meillottes,268640260
403,403,A,Imprimerie Nationale,16750899,1570,Rue du Clos,268640292
403,403,A,Imprimerie Nationale,16750899,1581,Rue Jean de la Fontaine,268640258
403,403,A,Imprimerie Nationale,16750899,1101,Saint-Exupéry,268640268
403,403,A,Imprimerie Nationale,16750899,1655,Saint Guénault,268640282
403,403,A,Imprimerie Nationale,16750899,1221,Soisy s/Seine - Les Meillottes,268640257
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1007,Agora,268673560
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1094,Aguado,268673567
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1102,Allée Clémenceau,268673566
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1307,Arnaud Massy,268673538
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1315,Avenue du Lac,268673556
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1326,Bois Briard,268673555
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1209,Bois des Coudraies,268673570
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1435,Cimetiere,268673545
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1118,Evry Courcouronnes Centre RER,268673559
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1625,Evry Val de Seine,268673569
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1387,Gabriel Jaillard,268673541
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1220,Galignani,268673572
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1639,Gerville,268673571
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1393,Grand Veneur,268673574
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1404,Hippodrome,268673549
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1406,Hôtel de Ville,268673544
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1409,Imprimerie Nationale,268673537
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1191,Jacques Prevert,268673562
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1412,Jean Mermoz,268673553
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1421,Joliot - Curie,268673550
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1373,L'Ecoute s'il Pleut,268673551
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1108,Le Parc,268673564
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1464,Les Coccinelles,268673542
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1055,Les Estudines,268673557
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1003,Les Miroirs,268673561
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1473,Les Osiers,268673552
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1475,Les Petits Bois,268673539
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1123,Les Quinconges,268673546
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1125,Les Remises,268673547
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1483,Les Trois Parts,268673540
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1120,Marinière Lycée,268673548
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1065,Monseigneur Roméro,268673558
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1073,Nouveaux Champs,268673563
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1362,Place du Couvent Mairie,268673573
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1110,Rue d'Antin,268673565
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1582,Rue de l'Ermitage,268673575
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1018,Rue du Clos,268673543
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1100,Saint-Exupéry,268673568
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1128,Saint Guénault,268673554
403,403,R,Soisy-sur-Seine Les Meillottes,16750899,1221,Soisy s/Seine - Les Meillottes,268673576
404,404,A,Evry Gare du Bras de Fer RER,65280,1009,Agora,268707859
404,404,A,Evry Gare du Bras de Fer RER,65280,1094,Aguado,268707866
404,404,A,Evry Gare du Bras de Fer RER,65280,1102,Allée Clémenceau,268707865
404,404,A,Evry Gare du Bras de Fer RER,65280,1022,Bois de l'Epine RER,268707841
404,404,A,Evry Gare du Bras de Fer RER,65280,1145,Chemin de la Joute,268707851
404,404,A,Evry Gare du Bras de Fer RER,65280,1340,Chemin du Vexin,268707850
404,404,A,Evry Gare du Bras de Fer RER,65280,1342,Chemin Vert - Piscine,268707849
404,404,A,Evry Gare du Bras de Fer RER,65280,1129,Collège Paul Fort,268707847
404,404,A,Evry Gare du Bras de Fer RER,65280,1118,Evry Courcouronnes Centre RER,268707858
404,404,A,Evry Gare du Bras de Fer RER,65280,1636,Gare du Bras de Fer RER,268707869
404,404,A,Evry Gare du Bras de Fer RER,65280,1035,Gaspéri,268707854
404,404,A,Evry Gare du Bras de Fer RER,65280,1191,Jacques Prevert,268707861
404,404,A,Evry Gare du Bras de Fer RER,65280,1413,Jean Mermoz,268707844
404,404,A,Evry Gare du Bras de Fer RER,65280,1060,JM.Djibaou,268707855
404,404,A,Evry Gare du Bras de Fer RER,65280,1140,La Garenne,268707845
404,404,A,Evry Gare du Bras de Fer RER,65280,1131,Le Lac,268707848
404,404,A,Evry Gare du Bras de Fer RER,65280,1108,Le Parc,268707863
404,404,A,Evry Gare du Bras de Fer RER,65280,1055,Les Estudines,268707856
404,404,A,Evry Gare du Bras de Fer RER,65280,1001,Les Miroirs,268707860
404,404,A,Evry Gare du Bras de Fer RER,65280,1038,Marchais Guesdon,268707842
404,404,A,Evry Gare du Bras de Fer RER,65280,1065,Monseigneur Roméro,268707857
404,404,A,Evry Gare du Bras de Fer RER,65280,1073,Nouveaux Champs,268707862
404,404,A,Evry Gare du Bras de Fer RER,65280,1043,Orme à Martin,268707843
404,404,A,Evry Gare du Bras de Fer RER,65280,1090,Pasteur,268707868
404,404,A,Evry Gare du Bras de Fer RER,65280,1520,Petite Montagne,268707853
404,404,A,Evry Gare du Bras de Fer RER,65280,1540,Petite Montagne Sud,268707852
404,404,A,Evry Gare du Bras de Fer RER,65280,1110,Rue d'Antin,268707864
404,404,A,Evry Gare du Bras de Fer RER,65280,1098,Saint-Exupéry,268707867
404,404,A,Evry Gare du Bras de Fer RER,65280,1133,Thorigny,268707846
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1010,Agora,268740875
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1095,Aguado,268740868
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1103,Allée Clémenceau,268740869
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1597,Bois de l'Epine RER,268740893
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1146,Chemin de la Joute,268740883
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1341,Chemin du Vexin,268740884
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1343,Chemin Vert - Piscine,268740885
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1130,Collège Paul Fort,268740887
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1622,Evry Courcouronnes Centre RER,268740876
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1072,Gare du Bras de Fer RER,268740865
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1115,Gaspéri,268740880
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1190,Jacques Prevert,268740873
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1414,Jean Mermoz,268740890
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1059,JM.Djibaou,268740879
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1139,La Garenne,268740889
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1132,Le Lac,268740886
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1109,Le Parc,268740871
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1056,Les Estudines,268740878
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1004,Les Miroirs,268740874
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1039,Marchais Guesdon,268740892
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1064,Monseigneur Roméro,268740877
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1074,Nouveaux Champs,268740872
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1042,Orme à Martin,268740891
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1091,Pasteur,268740866
404,404,R,Ris-Orangis Bois de l'Epine RER,65280,1521,Petite Montagne,268740881
